TRIP
DATE 2025-08-19
DECLINATION 0.0
DATA
11.197	-16.037	8.464	-11.845
11.197	-16.037	6.368	-13.608
11.197	-16.037	8.995	-15.652
11.197	-16.037	9.613	-16.691
11.197	-16.037	10.906	-15.010
11.197	-16.037	10.662	-16.017
11.197	-16.037	10.193	-16.076
11.197	-16.037	10.437	-19.502
11.197	-16.037	12.826	-16.832
11.197	-16.037	14.403	-9.869
11.197	-16.037	10.950	-14.477
11.197	-16.037	11.561	-13.143
11.197	-16.037	12.140	-11.326
11.197	-16.037	13.074	-10.931
11.197	-16.037	13.441	-20.349
13.441	-20.349	13.863	-20.921
13.441	-20.349	12.607	-21.882
13.441	-20.349	10.868	-23.267
13.441	-20.349	9.713	-22.125
13.441	-20.349	8.146	-21.736
13.441	-20.349	8.506	-19.413
13.441	-20.349	11.214	-18.945
13.441	-20.349	11.183	-17.687
13.441	-20.349	12.893	-20.252
13.441	-20.349	12.030	-18.320
13.441	-20.349	12.574	-20.059
13.441	-20.349	10.268	-21.670
13.441	-20.349	15.410	-19.355
13.441	-20.349	15.786	-17.922
13.441	-20.349	13.540	-17.121
13.441	-20.349	15.182	-13.759
13.441	-20.349	15.792	-13.875
13.441	-20.349	10.920	-18.201
13.441	-20.349	12.417	-19.407
13.441	-20.349	11.209	-19.154
13.441	-20.349	17.054	-13.336
17.054	-13.336	17.399	-14.603
17.054	-13.336	16.419	-15.793
17.054	-13.336	15.048	-17.570
17.054	-13.336	14.998	-16.085
17.054	-13.336	14.879	-15.718
17.054	-13.336	14.795	-14.788
17.054	-13.336	16.332	-13.311
17.054	-13.336	17.495	-14.033
17.054	-13.336	17.234	-13.798
17.054	-13.336	22.455	-13.906
17.054	-13.336	18.433	-13.371
17.054	-13.336	18.142	-14.260
13.441	-20.349	10.453	-22.617
10.453	-22.617	8.786	-22.910
10.453	-22.617	7.962	-21.691
10.453	-22.617	8.377	-20.919
10.453	-22.617	8.499	-19.655
10.453	-22.617	9.868	-19.139
10.453	-22.617	10.736	-20.006
10.453	-22.617	11.162	-23.028
10.453	-22.617	11.596	-22.321
10.453	-22.617	9.616	-23.049
10.453	-22.617	9.942	-21.628
10.453	-22.617	8.783	-21.325
10.453	-22.617	10.575	-22.756
10.453	-22.617	11.213	-23.463
10.453	-22.617	9.020	-23.745
10.453	-22.617	9.979	-24.616
10.453	-22.617	7.834	-26.596
7.834	-26.596	9.607	-25.717
7.834	-26.596	8.330	-25.127
7.834	-26.596	7.622	-24.992
7.834	-26.596	6.552	-27.477
7.834	-26.596	7.497	-28.244
7.834	-26.596	7.772	-28.751
7.834	-26.596	10.019	-27.744
7.834	-26.596	9.286	-26.974
7.834	-26.596	9.753	-29.690
7.834	-26.596	8.550	-26.216
7.834	-26.596	9.446	-26.163
7.834	-26.596	8.900	-27.006
7.834	-26.596	9.663	-28.871
9.663	-28.871	9.105	-29.334
9.663	-28.871	8.745	-29.501
9.663	-28.871	10.467	-28.330
9.663	-28.871	9.578	-28.499
9.663	-28.871	9.766	-29.063
9.663	-28.871	11.536	-29.572
11.536	-29.572	12.066	-28.446
11.536	-29.572	11.268	-28.149
11.536	-29.572	13.787	-29.645
11.536	-29.572	14.047	-30.065
11.536	-29.572	15.783	-30.879
11.536	-29.572	14.874	-30.853
11.536	-29.572	12.757	-30.159
11.536	-29.572	12.319	-30.126
11.536	-29.572	11.612	-29.421
11.536	-29.572	11.877	-29.175
11.536	-29.572	20.012	-31.671
11.536	-29.572	20.078	-31.713
11.536	-29.572	18.888	-31.434
18.888	-31.434	27.279	-33.557
18.888	-31.434	26.218	-33.284
13.441	-20.349	11.167	-19.167
11.167	-19.167	12.845	-17.937
11.167	-19.167	12.013	-17.665
11.167	-19.167	10.966	-16.327
11.167	-19.167	10.248	-16.242
11.167	-19.167	10.776	-18.149
11.167	-19.167	11.649	-18.981
11.167	-19.167	11.011	-17.697
11.167	-19.167	10.581	-16.796
11.167	-19.167	10.991	-18.755
11.167	-19.167	10.699	-16.862
11.167	-19.167	11.922	-17.362
11.922	-17.362	10.439	-18.029
11.922	-17.362	9.357	-17.720
11.922	-17.362	10.076	-17.685
11.922	-17.362	8.972	-17.102
11.922	-17.362	6.325	-16.917
11.922	-17.362	9.827	-16.081
11.922	-17.362	9.125	-16.318
11.922	-17.362	8.348	-16.356
11.922	-17.362	10.895	-17.907
11.922	-17.362	9.446	-16.767
