TRIP
DATE 2026-08-09
DECLINATION 0.0
DATA
2.394	-20.357
POLYLINE BLUE
2.386	-20.492
2.376	-20.561
2.354	-20.629
2.355	-20.698
2.369	-21.509
2.438	-21.517
2.559	-22.397
2.576	-22.517
2.577	-22.638
2.586	-22.758
POLYLINE BLUE
3.181	-21.168
3.185	-21.766
3.207	-21.644
3.080	-22.352
3.066	-22.434
3.027	-22.510
3.012	-22.591
2.984	-22.733
3.009	-22.857
3.032	-22.996
POLYLINE BLUE
2.529	-22.804
2.547	-22.591
POLYLINE BLUE
2.456	-22.720
2.473	-22.763
2.498	-22.803
2.507	-22.848
2.540	-22.999
2.561	-23.244
2.537	-23.399
2.401	-24.286
2.241	-25.170
2.093	-26.056
POLYLINE BLUE
2.098	-25.956
2.234	-26.142
2.325	-26.366
2.350	-26.596
2.377	-26.842
2.356	-27.073
2.439	-27.304
2.483	-27.426
2.561	-27.574
2.669	-27.654
2.867	-27.800
3.065	-27.807
3.293	-27.863
3.770	-27.979
3.516	-27.961
3.806	-27.968
POLYLINE BLUE
3.854	-28.034
3.913	-28.043
3.971	-28.056
4.031	-28.060
4.080	-28.064
4.200	-28.059
4.251	-28.037
4.582	-27.888
4.911	-27.731
5.238	-27.572
5.259	-27.562
5.276	-27.546
5.294	-27.530
5.311	-27.514
5.328	-27.497
5.341	-27.478
5.411	-27.384
5.472	-27.284
5.542	-27.191
5.557	-27.172
5.575	-27.156
5.593	-27.143
5.664	-27.090
5.738	-27.042
5.811	-26.992
POLYLINE BLUE
3.014	-22.897
3.001	-22.956
2.979	-23.013
2.974	-23.073
2.942	-23.483
2.980	-23.309
2.989	-23.613
2.990	-23.636
2.985	-23.659
2.981	-23.683
2.681	-25.664
2.934	-24.494
2.671	-25.354
2.657	-25.401
