[495] Ciekawa Interessante Höhle
SURVEY NAME: 2018-08-12 - URODZINY 2
SURVEY DATE: 8 12 2018  COMMENT:   Jakub Pysz (Palm), Adam Wladzinski, Filip Filar
SURVEY TEAM:

DECLINATION:     3.55  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT
nt061        nt062           12.93   310.68    51.89     0.00     0.00     0.00     0.00
nt062        nt063           13.29   258.95    -3.37     0.00     0.00     0.00     0.00
nt063        nt064            7.15   297.13    -1.96     0.00     0.00     0.00     0.00  ;wywiew gorny, waski korytarz w prawo I do gory.
nt061        nt061.a         12.83   179.41    10.44     0.00     0.00     0.00     0.00
nt061.a      nt061.b         21.69   255.24    69.60     0.00     0.00     0.00     0.00  ;komin gora.
nt061        nt061.01         8.76   109.18   -19.14     0.00     0.00     0.00     0.00
nt061.01     nt061.02        68.54    95.53   -53.25     0.00     0.00     0.00     0.00
nt061.02     n61.02.1         9.38   299.76     6.71     0.00     0.00     0.00     0.00
n61.02.1     n61.02.2        12.66   233.93    22.80     0.00     0.00     0.00     0.00
n61.02.2     n61.02.3         8.14   322.00    11.75     0.00     0.00     0.00     0.00
n61.02.3     n61.02.4         8.56   227.63   -17.12     0.00     0.00     0.00     0.00
n61.02.4     n61.02.5         8.07   177.36   -28.77     0.00     0.00     0.00     0.00
n61.02.5     n61.02.6        18.86   253.58   -21.54     0.00     0.00     0.00     0.00
n61.02.6     n61.02.7        19.16    18.92    69.11     0.00     0.00     0.00     0.00
n61.02.7     n61.02.8        12.07   259.71    -1.85     0.00     0.00     0.00     0.00
n61.02.8     n61.02.9         2.30   231.86    48.75     0.00     0.00     0.00     0.00
n61.02.9     n61.2.10        11.19   327.15    54.40     0.00     0.00     0.00     0.00
nt061.02     nt061.03         7.15    49.51   -54.03     0.00     0.00     0.00     0.00
nt061.03     nt061.04        10.27   115.93   -13.54     0.00     0.00     0.00     0.00
nt061.04     nt061.05        12.83    13.80    -6.90     0.00     0.00     0.00     0.00
nt061.05     nt061.06        11.19    63.86     2.93     0.00     0.00     0.00     0.00
nt061.06     nt061.07        11.98   135.92   -36.99     0.00     0.00     0.00     0.00
nt061.07     nt061.08        10.01   127.89    -4.48     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: DOLNE CI¹GI
SURVEY DATE: 8 6 2011  COMMENT:   Rafal Mateja, Oliwia Rysnik
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ut008.06     uts001          20.18    82.10   -64.50     0.00     0.00     0.00     0.00
uts001       uts002          66.17   152.60   -82.50     0.00     0.00     0.00     0.00
uts002       uts003          25.33   105.80    22.70     0.00     0.00     0.00     0.00
uts003       uts03.01        39.50    21.60     6.90     0.00     0.00     0.00     0.00
uts003       uts03.02        35.37    78.60   -20.80     0.00     0.00     0.00     0.00
uts003       uts004          17.36   159.60   -30.10     0.00     0.00     0.00     0.00
uts004       uts005          25.72   226.30   -11.20     0.00     0.00     0.00     0.00
uts005       uts006          28.25   184.10     8.00     0.00     0.00     0.00     0.00
uts006       uts06.01        21.33    21.80     3.50     0.00     0.00     0.00     0.00
uts06.01     uts06.02        28.18    84.50    85.30     0.00     0.00     0.00     0.00
uts006       uts007          36.55   236.00    -8.60     0.00     0.00     0.00     0.00
uts007       uts008          17.81   282.70    -2.10     0.00     0.00     0.00     0.00
uts008       ut08.01         16.83   268.80    -1.10     0.00     0.00     0.00     0.00
uts008       uts009          26.84   162.70    16.90     0.00     0.00     0.00     0.00
uts009       uts010          25.13   171.10    21.90     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: DOMIARY DO POLIGONU
SURVEY DATE: 8 1 2011  COMMENT:   data jest przypuszczalna
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws047.02     ws047.03        20.96   142.00    54.20     0.00     0.00     0.00     0.00
ws045        ws045.01         6.76   107.30    -3.50     0.00     0.00     0.00     0.00
ws048        ws048.01        36.71   177.90    35.40     0.00     0.00     0.00     0.00
ws055        ws055.01        18.11   292.50    -0.40     0.00     0.00     0.00     0.00
ws059        ws059.01        25.66   249.60    -8.90     0.00     0.00     0.00     0.00
ws061        ws061.01        30.97   218.10    22.80     0.00     0.00     0.00     0.00
ws065        ws065.01        15.52   326.80    -4.80     0.00     0.00     0.00     0.00
ws071        ws071.01        21.78    81.00    -4.70     0.00     0.00     0.00     0.00  ;domiar
ws073        ws073.01        31.69   243.70    -9.00     0.00     0.00     0.00     0.00  ;domiar
ws081        ws081.01        22.74    10.50    36.60     0.00     0.00     0.00     0.00
ws090.01     ws090.02        18.08   127.40    53.30     0.00     0.00     0.00     0.00
ws092        ws092.01        15.26    13.00    48.90     0.00     0.00     0.00     0.00
ws099.01     ws099.02        10.37   154.20   -26.50     0.00     0.00     0.00     0.00
ws112.01     ws112.02        27.53    94.10     0.00     0.00     0.00     0.00     0.00
ws117        ws117.01        84.22    14.10    72.80     0.00     0.00     0.00     0.00
ws121        ws121.01        26.97    19.70    53.10     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI 1
SURVEY DATE: 8 20 2009  COMMENT:  ;#SEGMENT /Gang Bialych Kamieni 1
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws034        ws034.01        37.17   130.80   -78.80     0.00     0.00     0.00     0.00
ws034.01     ws034.02        29.66   334.20   -68.30     0.00     0.00     0.00     0.00
ws034.02     w34.02.1        11.94   313.30   -28.00     0.00     0.00     0.00     0.00
w34.02.1     w34.02.2        24.87   330.60   -58.50     0.00     0.00     0.00     0.00
ws034.02     ws034.03        16.47   252.30    -2.90     0.00     0.00     0.00     0.00
ws034.03     ws034.04         7.09   206.70   -13.50     0.00     0.00     0.00     0.00
ws034.04     w34.04.1        17.72   107.30   -25.30     0.00     0.00     0.00     0.00
ws034.04     ws034.05        10.37   289.80   -26.60     0.00     0.00     0.00     0.00
ws034.05     ws034.06        31.43    45.50    -2.20     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI 2
SURVEY DATE: 8 4 2010  COMMENT:   Jan Sopinski, Mateusz Golicz, Tomasz Olczak
SURVEY TEAM:

DECLINATION:     2.51  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws039        ws039.01        17.85    27.70    26.69     0.00     0.00     0.00     0.00
ws039.01     ws039.02        11.19    70.64    -5.19     0.00     0.00     0.00     0.00
ws039.02     ws039.03        17.09   107.34    38.38     0.00     0.00     0.00     0.00
ws039.03     ws039.04        13.32    25.26     6.50     0.00     0.00     0.00     0.00
ws039.04     ws039.05         6.92   131.02     7.81     0.00     0.00     0.00     0.00
ws039.05     ws039.06         8.23    94.04     1.91     0.00     0.00     0.00     0.00
ws039.06     ws039.07        27.85   136.21   -41.43     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI 3
SURVEY DATE: 7 31 2011  COMMENT:   Tomasz Olczak, Aleksandra Puchalska
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws038        ws038.01        14.86    64.38   -63.82     0.00     0.00     0.00     0.00
ws038.01     ws038.02        10.73    60.13   -36.42     0.00     0.00     0.00     0.00
ws038.01     w38.01.1        11.42    12.22    -1.93     0.00     0.00     0.00     0.00  ;domiar
ws038.02     ws038.03        14.63   296.59   -26.37     0.00     0.00     0.00     0.00
ws038.03     ws038.04         3.87   220.32     7.16     0.00     0.00     0.00     0.00
ws038.04     ws038.05         6.69   342.84    -8.60     0.00     0.00     0.00     0.00
ws038.05     ws038.06         2.59   301.79     0.22     0.00     0.00     0.00     0.00
ws038.06     ws038.07         5.51    31.54    -1.33     0.00     0.00     0.00     0.00  ;domiar - ciasno
ws038.02     w38.02.1        16.27    86.70   -60.65     0.00     0.00     0.00     0.00
w38.02.1     w38.02.2        16.86   339.35   -64.99     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI 4 REMAKE
SURVEY DATE: 8 8 2011  COMMENT:   Maciej Dziurka, Dariusz Lubomski, Bartosz Grancow
SURVEY TEAM:

DECLINATION:     0.00  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws040        ws041           12.30   232.10    -7.20     0.00     0.00     0.00     0.00
ws041        ws042            0.98   260.50   -57.00     0.00     0.00     0.00     0.00
ws042        ws043            6.27   222.27     2.83     0.00     0.00     0.00     0.00
ws043        ws044            8.40   218.17     2.33     0.00     0.00     0.00     0.00
ws044        ws045            5.15   185.23    13.10     0.00     0.00     0.00     0.00
ws045        ws046            9.51   210.10    -1.57     0.00     0.00     0.00     0.00
ws046        ws047           16.93   166.70     4.53     0.00     0.00     0.00     0.00
ws047        ws047.01        11.52    27.10    -1.70     0.00     0.00     0.00     0.00
ws047.01     ws047.02         9.58    35.60    27.00     0.00     0.00     0.00     0.00
ws047        ws048           14.17   261.57     2.67     0.00     0.00     0.00     0.00
ws048        ws049            8.37   257.17    -9.30     0.00     0.00     0.00     0.00
ws049        ws050            4.27   289.03    -1.80     0.00     0.00     0.00     0.00
ws050        ws051           14.86   245.77     4.17     0.00     0.00     0.00     0.00
ws051        ws052            4.79   203.87   -25.87     0.00     0.00     0.00     0.00
ws052        ws053            7.68   264.17    21.23     0.00     0.00     0.00     0.00
ws053        ws054           10.99   184.83     3.50     0.00     0.00     0.00     0.00
ws054        ws055           24.51   188.77    25.63     0.00     0.00     0.00     0.00
ws055        ws056           27.30   240.20    25.57     0.00     0.00     0.00     0.00
ws056        ws057           15.49   175.93    12.83     0.00     0.00     0.00     0.00
ws057        ws058           33.63   170.60    -3.33     0.00     0.00     0.00     0.00
ws058        ws059           17.75   150.50    -0.30     0.00     0.00     0.00     0.00
ws059        ws060           31.89   190.33     1.47     0.00     0.00     0.00     0.00
ws060        ws061           12.89   180.83     8.07     0.00     0.00     0.00     0.00
ws061        ws062           21.62   104.40     1.33     0.00     0.00     0.00     0.00
ws062        ws062a          10.66    54.93    -3.27     0.00     0.00     0.00     0.00
ws062a       ws063           16.57    54.93    -3.27     0.00     0.00     0.00     0.00
ws063        ws064           23.13    73.07    -5.10     0.00     0.00     0.00     0.00
ws064        ws065           21.16    47.10     9.80     0.00     0.00     0.00     0.00
ws065        ws066            8.43   164.43   -34.23     0.00     0.00     0.00     0.00
ws066        ws067           30.45    82.60    -0.97     0.00     0.00     0.00     0.00
ws067        ws068           30.48    68.33     2.40     0.00     0.00     0.00     0.00
ws068        ws069           15.98    55.77    -4.17     0.00     0.00     0.00     0.00
ws069        ws070           31.10   103.00     0.80     0.00     0.00     0.00     0.00
ws070        ws071           18.96    39.23     2.03     0.00     0.00     0.00     0.00
ws071        ws072           49.74   139.17     2.50     0.00     0.00     0.00     0.00
ws072        ws073           19.09   131.03     3.47     0.00     0.00     0.00     0.00
ws073        ws074           35.86   140.93    -4.63     0.00     0.00     0.00     0.00
ws074        ws075           13.75   172.10     9.13     0.00     0.00     0.00     0.00
ws075        ws076           20.54   147.57   -13.60     0.00     0.00     0.00     0.00
ws076        ws077           11.19   156.73    20.77     0.00     0.00     0.00     0.00
ws077        ws078           36.55   115.50    -0.50     0.00     0.00     0.00     0.00
ws078        ws079           18.93   144.70   -12.87     0.00     0.00     0.00     0.00
ws079        ws080           32.28    79.13     4.33     0.00     0.00     0.00     0.00
ws080        ws081           13.94   133.50    -3.33     0.00     0.00     0.00     0.00
ws081        ws082           35.53   122.67     8.37     0.00     0.00     0.00     0.00
ws082        ws083           12.47    93.37   -10.73     0.00     0.00     0.00     0.00
ws083        ws084           18.80    90.03   -27.90     0.00     0.00     0.00     0.00
ws084        ws085           17.36   122.53   -31.50     0.00     0.00     0.00     0.00
ws085        ws086           28.67    88.17    17.00     0.00     0.00     0.00     0.00
ws086        ws087           15.52    13.47     4.83     0.00     0.00     0.00     0.00  ;ws086
ws087        ws088           33.50    32.67    -8.40     0.00     0.00     0.00     0.00
ws088        ws089           21.39    83.37     6.13     0.00     0.00     0.00     0.00
ws089        ws090            9.65    15.37     4.57     0.00     0.00     0.00     0.00
ws090        ws090.01        16.40   114.20     4.20     0.00     0.00     0.00     0.00
ws090        ws091           18.31    53.23    -0.07     0.00     0.00     0.00     0.00
ws091        ws092           25.46     8.43    -2.53     0.00     0.00     0.00     0.00
ws092        ws093           31.04   240.70    -4.57     0.00     0.00     0.00     0.00
ws093        ws094           52.00   282.97    -2.83     0.00     0.00     0.00     0.00
ws094        ws095           15.19    18.83    -2.70     0.00     0.00     0.00     0.00
ws095        ws096           16.83     6.60   -20.87     0.00     0.00     0.00     0.00
ws096        ws097           13.98   339.10    16.10     0.00     0.00     0.00     0.00
ws097        ws098           35.83   354.27   -19.90     0.00     0.00     0.00     0.00
ws098        ws099            6.86    12.47     2.43     0.00     0.00     0.00     0.00
ws099        ws099.01         9.32   103.20   -40.80     0.00     0.00     0.00     0.00
ws099        ws100            6.23    99.27    14.30     0.00     0.00     0.00     0.00
ws100        ws101           17.81    11.17    15.17     0.00     0.00     0.00     0.00
ws101        ws102           42.98    84.27     6.33     0.00     0.00     0.00     0.00
ws102        ws103           30.54    29.83     3.53     0.00     0.00     0.00     0.00
ws103        ws104           15.68   109.67     7.63     0.00     0.00     0.00     0.00
ws104        ws105           41.80    33.60    -0.60     0.00     0.00     0.00     0.00
ws105        ws105.01        14.63    77.30    21.20     0.00     0.00     0.00     0.00
ws105.01     ws105.02        14.17    57.00    59.20     0.00     0.00     0.00     0.00
ws105.02     ws105.03        17.72    20.30    -4.70     0.00     0.00     0.00     0.00
ws105.03     ws105.04        13.32    44.80    -7.40     0.00     0.00     0.00     0.00
ws105.04     ws105.05        11.42    28.20    -0.30     0.00     0.00     0.00     0.00
ws105.05     ws105.06        22.18   290.20   -42.70     0.00     0.00     0.00     0.00
ws105.06     ws107           27.17   224.20    -9.70     0.00     0.00     0.00     0.00
ws105        ws106           10.93    49.23    -7.07     0.00     0.00     0.00     0.00
ws106        ws107           23.65   352.03    -8.33     0.00     0.00     0.00     0.00
ws107        ws108           22.44   350.47     3.37     0.00     0.00     0.00     0.00
ws108        ws109           30.12   321.37     6.73     0.00     0.00     0.00     0.00
ws109        ws109.01        38.29    55.70    -7.20     0.00     0.00     0.00     0.00
ws109        ws110           40.62   346.97   -10.73     0.00     0.00     0.00     0.00
ws110        ws111           17.65   333.10    -2.00     0.00     0.00     0.00     0.00
ws057        ws057.01        37.76   265.20     8.37     0.00     0.00     0.00     0.00
ws057.01     ws057.02        18.31   163.43    16.27     0.00     0.00     0.00     0.00
ws057.02     ws057.03         3.64    26.23   -52.90     0.00     0.00     0.00     0.00
ws057.03     ws057.04         6.89   185.23     9.20     0.00     0.00     0.00     0.00
ws057.04     ws057.05        15.62   186.80    19.50     0.00     0.00     0.00     0.00
ws057.05     w57.05.1         3.35   280.00   -25.10     0.00     0.00     0.00     0.00
w57.05.1     w57.05.2         8.53   201.90    -1.30     0.00     0.00     0.00     0.00
w57.05.2     w57.05.3         9.45   247.40    13.80     0.00     0.00     0.00     0.00
w57.05.3     w57.05.4         9.91   228.00    12.80     0.00     0.00     0.00     0.00
w57.05.4     w57.05.5        16.83   228.80     0.00     0.00     0.00     0.00     0.00
w57.05.5     w57.05.6         8.10   207.60     0.60     0.00     0.00     0.00     0.00
w57.05.6     w57.05.7         8.04   303.50     0.10     0.00     0.00     0.00     0.00
w57.05.7     ws057.12         4.79   316.20    20.70     0.00     0.00     0.00     0.00
ws057.05     ws057.06         6.36   224.33    63.40     0.00     0.00     0.00     0.00
ws057.06     ws057.07        14.83    74.37    51.40     0.00     0.00     0.00     0.00
ws057.07     ws057.08        14.60   213.63     8.00     0.00     0.00     0.00     0.00
ws057.08     ws057.09        13.85   272.27   -21.63     0.00     0.00     0.00     0.00
ws057.09     ws057.10        23.26   222.43    -0.30     0.00     0.00     0.00     0.00
ws057.10     ws057.11         3.12   215.37     3.63     0.00     0.00     0.00     0.00
ws057.11     ws057.12        17.09   279.37   -16.70     0.00     0.00     0.00     0.00
ws057.12     ws057.13        15.35   291.27    55.90     0.00     0.00     0.00     0.00
ws057.13     ws057.14         6.59   249.37    -7.37     0.00     0.00     0.00     0.00
ws057.14     ws057.15        19.98   331.90   -15.83     0.00     0.00     0.00     0.00
ws057.15     ws057.16        25.07   291.47    -9.23     0.00     0.00     0.00     0.00
ws057.16     ws057.17         5.38   158.80   -21.40     0.00     0.00     0.00     0.00
ws057.17     ws057.18        10.14   310.03     8.17     0.00     0.00     0.00     0.00
ws057.18     ws057.19        22.90   254.83    -7.63     0.00     0.00     0.00     0.00
ws057.19     ws057.20        37.43   314.53     4.87     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI 5
SURVEY DATE: 8 8 2011  COMMENT:   Maciej Dziurka, Dariusz Lubomski, Bartosz Grancow
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws111        ws112           15.12    23.03   -50.23     0.00     0.00     0.00     0.00
ws112        ws112.01        21.95   110.73    28.17     0.00     0.00     0.00     0.00
ws112        ws113           13.06   169.33   -26.90     0.00     0.00     0.00     0.00
ws113        ws114           21.92    93.63   -66.47     0.00     0.00     0.00     0.00
ws114        ws115           14.07   347.53    18.97     0.00     0.00     0.00     0.00
ws115        ws116           26.54   282.60   -12.43     0.00     0.00     0.00     0.00
ws116        ws117           18.27   231.53   -11.40     0.00     0.00     0.00     0.00
ws117        ws118           15.29   241.93   -23.80     0.00     0.00     0.00     0.00
ws118        ws119           30.25   313.00   -44.70     0.00     0.00     0.00     0.00
ws119        ws120           17.49   334.20   -45.67     0.00     0.00     0.00     0.00
ws120        ws121            9.68   356.00   -54.00     0.00     0.00     0.00     0.00
ws121        ws122           26.97   308.37   -79.20     0.00     0.00     0.00     0.00
ws122        ws123           30.45   249.33   -23.60     0.00     0.00     0.00     0.00
ws123        ws124           38.42   262.87   -25.17     0.00     0.00     0.00     0.00
ws124        ws125           30.91   258.77   -31.60     0.00     0.00     0.00     0.00
ws125        ws126           19.59   228.43   -24.80     0.00     0.00     0.00     0.00
ws126        ws127           31.66   265.30   -36.37     0.00     0.00     0.00     0.00
ws127        ws128            4.23   187.87     1.10     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI DOMIARY 1
SURVEY DATE: 8 3 2011  COMMENT:   Michal Humienik, Dariusz Lubomski
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws028        ws028.01        20.05   285.80   -42.80     0.00     0.00     0.00     0.00
ws028.01     ws028.02         6.73    25.00   -60.00     0.00     0.00     0.00     0.00
ws028.02     ws028.03        17.59   270.70   -36.20     0.00     0.00     0.00     0.00
ws028.03     w28.03.1        23.69   308.10   -65.70     0.00     0.00     0.00     0.00
ws028.03     w28.03.2         6.27   322.40    65.90     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI DOMIARY 2
SURVEY DATE: 8 6 2011  COMMENT:   Michal Humienik, Dariusz Lubomski
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws015.01     ws015.02        15.03   184.80    -3.90     0.00     0.00     0.00     0.00
ws015.02     ws015.03        10.01   195.80    24.90     0.00     0.00     0.00     0.00
ws015.03     ws015.04        21.82   161.50    26.20     0.00     0.00     0.00     0.00
ws015.04     ws015.05        26.15   205.20     5.90     0.00     0.00     0.00     0.00
ws015.05     ws015.06        20.31   135.40    31.00     0.00     0.00     0.00     0.00
ws015.06     ws015.07        10.70    62.40    -7.30     0.00     0.00     0.00     0.00
ws015.07     ws015.08        13.68    51.90   -21.70     0.00     0.00     0.00     0.00
ws015.08     ws015.09        14.34    64.40   -45.90     0.00     0.00     0.00     0.00
ws015.09     ws015.10        16.08    60.20   -24.60     0.00     0.00     0.00     0.00
ws015        ws015.a         23.75   341.50    18.40     0.00     0.00     0.00     0.00
ws015.a      ws015.b         33.92    36.20   -77.20     0.00     0.00     0.00     0.00
ws015.b      ws015.c          9.71   311.10     3.20     0.00     0.00     0.00     0.00
ws015.c      w15.c.1         23.03    57.70   -84.50     0.00     0.00     0.00     0.00
ws015.c      ws015.d          5.02    23.80    30.20     0.00     0.00     0.00     0.00
ws015.d      ws015.e         24.57   329.00     0.50     0.00     0.00     0.00     0.00
ws015.e      ws015.f         11.91   351.00    36.30     0.00     0.00     0.00     0.00
ws015.f      ws015.g         13.71   121.60    29.00     0.00     0.00     0.00     0.00
ws015.g      ws015.h         19.03   309.90    53.50     0.00     0.00     0.00     0.00
ws015.e      w15.e.1          8.76   245.50   -16.90     0.00     0.00     0.00     0.00
ws015.e      w15.e.2         44.85   316.60   -76.60     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANG BIA³YCH KAMIENI DOMIARY 3 REMAKE
SURVEY DATE: 8 11 2011  COMMENT:   Oliwia Rysnik, Mirek Kopertowski, Michal Humienik, Arek Swieczkowski
SURVEY TEAM:

DECLINATION:     2.64  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws008        ws008.01        14.67   242.39    32.48     0.00     0.00     0.00     0.00
ws008.01     ws008.02        22.34   343.83     7.46     0.00     0.00     0.00     0.00
ws008.02     ws008.03         9.06   296.85   -40.69     0.00     0.00     0.00     0.00
ws008.03     w08.03.1        18.21   358.47   -40.23     0.00     0.00     0.00     0.00  ;domiar
ws008.03     w08.03.a        13.81   158.04   -12.73     0.00     0.00     0.00     0.00  ;domiar
ws008.03     ws008.04        31.99   250.71    28.08     0.00     0.00     0.00     0.00
ws008.04     ws008.05        11.75   163.20    74.91     0.00     0.00     0.00     0.00
ws008.05     w08.05.1        67.16    27.65    59.61     0.00     0.00     0.00     0.00  ;domiar
ws008.05     ws008.06         5.15   266.71   -33.59     0.00     0.00     0.00     0.00
ws008.06     w08.06.1        54.92    50.28   -85.07     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: GANGI 1
SURVEY DATE: 8 20 2009  COMMENT:   Alireza Balaghi, Jaroslaw Wrzesien, Marek Wierzbowski
SURVEY TEAM:

DECLINATION:     2.39  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hg105        ut001           13.52   242.08   -49.66     0.00     0.00     0.00     0.00
ut001        ut002           17.59   224.84   -58.60     0.00     0.00     0.00     0.00
ut002        ut003           51.25   224.37   -73.23     0.00     0.00     0.00     0.00
ut003        ut004           62.60   224.91   -83.07     0.00     0.00     0.00     0.00
ut004        ut004.01        19.49    35.58    30.79     0.00     0.00     0.00     0.00
ut004.01     u04.01.a        60.73   314.75    44.97     0.00     0.00     0.00     0.00
ut004.01     u04.01.1        19.09    62.78   -59.34     0.00     0.00     0.00     0.00
u04.01.1     u04.01.2         4.69    64.03     1.74     0.00     0.00     0.00     0.00
u04.01.2     u04.01.3         5.31   127.38    -5.86     0.00     0.00     0.00     0.00
u04.01.3     u04.01.4         3.77    14.35     4.51     0.00     0.00     0.00     0.00
u04.01.4     u04.01.5         8.30   298.14    -3.63     0.00     0.00     0.00     0.00
u04.01.5     u04.01.6         9.91    49.70    -3.19     0.00     0.00     0.00     0.00
ut004        ut005           17.59   179.41    42.79     0.00     0.00     0.00     0.00
ut005        ut006           19.09   247.43    25.91     0.00     0.00     0.00     0.00
ut006        ut007           10.33   144.42    -5.03     0.00     0.00     0.00     0.00
ut007        ut008           15.39   198.76     0.49     0.00     0.00     0.00     0.00
ut008        ut008.01        11.15   277.71   -29.86     0.00     0.00     0.00     0.00
ut008.01     ut008.02        26.18   289.61   -83.41     0.00     0.00     0.00     0.00
ut008.02     ut008.03        12.73    51.27   -79.34     0.00     0.00     0.00     0.00
ut008.03     ut008.04        20.93   213.37     2.74     0.00     0.00     0.00     0.00
ut008.04     ut008.05        11.02   149.45   -48.94     0.00     0.00     0.00     0.00
ut008.05     ut008.06         7.84    69.99    17.18     0.00     0.00     0.00     0.00
ut008.02     u08.02.1         7.32   132.86    -2.55     0.00     0.00     0.00     0.00
u08.02.1     u08.02.2         6.63    51.99     4.11     0.00     0.00     0.00     0.00
u08.02.2     u08.02.3        20.64   119.31     3.08     0.00     0.00     0.00     0.00
u08.02.3     u08.02.4         1.67   239.94    -4.14     0.00     0.00     0.00     0.00
ut008        ut009           16.01   241.83     2.14     0.00     0.00     0.00     0.00  ;u08.02.4
ut009        ut010           13.98   220.45   -35.73     0.00     0.00     0.00     0.00
ut010        ut011           40.98   206.24    40.55     0.00     0.00     0.00     0.00
ut011        ut012           68.96   267.28    33.02     0.00     0.00     0.00     0.00
ut012        ut013           17.59   217.83    -7.10     0.00     0.00     0.00     0.00
ut013        ut013.a         37.60     5.08   -70.00     0.00     0.00     0.00     0.00
ut013        ut013.01         4.72   358.62    33.67     0.00     0.00     0.00     0.00
ut013.01     ut013.02        21.65   249.61    49.81     0.00     0.00     0.00     0.00
wm034        wm035           12.04   293.81    29.54     0.00     0.00     0.00     0.00
wm035        wm036           11.75   343.25   -20.15     0.00     0.00     0.00     0.00
wm036        wm036.01        10.20    31.74   -60.99     0.00     0.00     0.00     0.00
wm036.01     wm036.02        11.68   353.75    -8.65     0.00     0.00     0.00     0.00
wm036        wm037           19.91    33.36    23.76     0.00     0.00     0.00     0.00
wm037        wm038            8.69   302.00    25.42     0.00     0.00     0.00     0.00
wm052        wm053           25.79   263.45   -27.47     0.00     0.00     0.00     0.00
wm053        wm054           22.70   323.17    -1.90     0.00     0.00     0.00     0.00
wm054        wm055           12.80    28.25    19.00     0.00     0.00     0.00     0.00
wm055        wm055.01        11.71     4.81     9.34     0.00     0.00     0.00     0.00
wm055.01     wm055.02        13.75   321.96   -25.37     0.00     0.00     0.00     0.00
wm055        wm056           15.88   246.25    42.83     0.00     0.00     0.00     0.00
wm056        wm057            9.81   235.27    -6.61     0.00     0.00     0.00     0.00
wm057        wm058           21.69   314.43   -29.67     0.00     0.00     0.00     0.00
wm058        wm059           14.27   353.63     0.10     0.00     0.00     0.00     0.00
